course_name,course_code,level,faculty,url,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
Quantum Computation and Quantum Programming,QIST4320,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Devices and Interfaces,QIST4330,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Computer Architecture,QIST4400,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multidisciplinary Team Project,QIST4500,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master Thesis QIST,QIST5000,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master Thesis QIST with Business Orientation,QIST5010,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internship for QIST,QIST5020,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robot Dynamics and Control,RO47001,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning for Robotics,RO47002,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robot Software Practicals,RO47003,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Perception,RO47004,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planning and Decision Making,RO47005,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human Robot Interaction,RO47006,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multidisciplinary Project,RO47007,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19481,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Robot and Society,RO47008,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19482,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vision and Reflection,RO47011,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control in Human-Robot Interaction,RO47013,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knowledge Representation and Symbolic Reasoning,RO47014,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Applied Experimental Methods,RO47015,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicle Dynamics and Control,RO47017,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Security and Privacy in Control,RO47018,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Machine Perception,RO47020,,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intelligent Control Systems,RO47021,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO Literature Research,RO57010-20,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RO Internship / Research Assignment,RO57015,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RO MSc Thesis,RO57035,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stochastic Signal Analysis,SC3011TN,Bachelor,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/24590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control System Design,SC42001,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control Theory,SC42015,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filtering and Identification,SC42025,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control for High Resolution Imaging,SC42030,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integration Project Systems and Control,SC42035,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimisation for Systems and Control,SC42056,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nonlinear Control Systems,SC42061,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adaptive Optics Design Project,SC42065,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Modeling and Control of Hybrid Systems,SC42075,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digital Control,SC42095,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Networked and Distributed Control Systems,SC42101,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dynamic Programming and Stochastic Control,SC42110,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internship,SC42115,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Model Predictive Control,SC42125,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fault Diagnosis and Fault Tolerant Control,SC42130,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robust Control,SC42145,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Signal Processing,SC42150,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Modelling of Dynamical Systems,SC42155,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Compression: Entropy and Sparsity Perspectives,SC42160,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning for Systems and Control,SC42165,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic Sensor Fusion,SC42170,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tensor networks for Green AI and signal processing,SC42500,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
SC Literature Research,SC52010,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research assignment,SC52060,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/21714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC MSc Thesis,SC52135,Master,Mechanical Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction to Design in Complex Systems,SEN111B,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Complex Systems Engineering,SEN112B,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Institutional Economics for Designing in Socio-technical Systems,SEN1131,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20187,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
Managing Multi-actor Decision-making,SEN1141,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Law and Institutions,SEN115B,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20189,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Design Project,SEN1161,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20190,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Agent-based Modelling,SEN1211,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical Analysis of Choice Behaviour,SEN122A,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mixed Research Methods for Multi-actor Systems,SEN1231,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Design in Networked Systems,SEN124A,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoSEM Research Challenges,SEN131B,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineering Optimisation and Integrating Renewables in Electricity Markets,SEN1511,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20278,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Electricity and Gas: Market Design and Policy Issues,SEN1522,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20279,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Design of Integrated Energy Systems,SEN1531,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20280,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Sociotechnology of Future Energy Systems,SEN154a,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/21091,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
I and C Architecture Design,SEN1611,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I and C Service Design,SEN1622,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20283,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Responsible Data Analytics,SEN163B,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Digital Platform Design,SEN164a,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/21092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advanced Evaluation Methods for Transport Policy Decision-making,SEN171A,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travel Behaviour Research,SEN1721,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Analysis and Design of Freight and Logistic Systems,SEN173A,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Innovations in Transport and Logistics,SEN1741,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20289,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Systems Science for Health and Care,SEN181a,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/21094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human-centered care interventions,SEN182a,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/21095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Innovation and transitions in healthcare systems,SEN183a,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/21096,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
Health & Society,SEN184a,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/21097,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Master Thesis Research Design,SEN232A,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CoSEM Master Thesis,SEN2331,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Design Project,SEN9235,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logistics and Supply Chain Innovations,SEN9720,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20324,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
Supply Chain Gaming,SEN9725,Master,"Technology, Policy and Management",https://studiegids.tudelft.nl/courses/study-guide/educations/20325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable Energy,SET3014,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14532,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Economics and Regulation of Sustainable Energy Systems,SET3055,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14533,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Energy System Modelling,SET3061,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14534,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Intelligent Electrical Power Grids,SET3065,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14869,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Thermochemistry of Biomass Conversion,SET3070,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15418,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
The Necessity of Storage Technology,SET3080,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15419,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Hydrogen Technology,SET3085,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15420,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Fossil-Free Fuel and Feedstock,SET3090,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15505,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
Electronic Power Conversion,SET3095,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15451,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Electric Vehicle and Charging Technology,SET3100,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14864,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Energy Storage in Batteries,SET3110,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15421,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Energy Systems Simulation and Digital Twins,SET3120,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14865,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Machine Learning Workflows for Digital Energy Systems,SET3125,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15445,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Fuel Cell Systems,SET3135,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15506,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Heating and Cooling Technologies from Near-Ambient Temperature Sources,SET3200,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15461,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
Heat Storage,SET3205,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15452,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Heating and Cooling Grids,SET3210,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15469,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Heating and Cooling Sources,SET3215,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15464,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Heat Distribution in Buildings,SET3220,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15453,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
Communication for Engineers,SET3250TPM,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab Fundamentals,SET3815-M,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System Integration Project,SET3816-PR,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14537,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Internship (individual),SET3822,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Graduation Project,SET3901,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14538,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Direct Use of Geothermal Energy,SET3995,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/15470,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
University Research Project,SET4400,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/22852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Personal Professional Development,SL3012,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Educational Sciences,SL3462,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17475,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Thesis Research Education,SL3502,Master,Applied Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
