Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's,Comments///Toelichting,Internal comments,
TRUE,MS43325,Application of Materials in High Tech Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60890,Yes,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,MS43330,Sustainable Metals Production,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63047,Yes,MSc,"Mechanical, Maritime and Materials Engineering","[9, 12, 13]",,,
FALSE,MS43702,Materials Elective Project I,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61098,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS43706,Materials Elective Project II,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61100,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS43801,Determination of Microstructure,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61065,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS43805,Material and Fabrication Factors in Marine Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60955,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS43810,Materials in Art and Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61093,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS53010-20,MSE Literature Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61101,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS53035,MSE MSc Thesis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61102,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MS53200,External Research Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61099,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT1455,Geometrie en Stabiliteit,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60760,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,MT1456,Construeren,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60761,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,MT1457,"Weerstand, Voortstuwing & Aandrijving",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60762,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,MT1458,Integratie Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60763,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
TRUE,MT2429-22,Maritieme Markten en Operaties,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63051,Yes,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,MT2430-16,"Weerstand, Voortstuwing en Aandrijving 2",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60769,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,MT2431,Geometrie en Stabiliteit 2,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60780,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,MT2432-22,Strength of Ships,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63045,No,BSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT2433,Scheepsbewegingen,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60768,No,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
TRUE,MT2434,2e Integratie Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60781,Yes,BSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen","[9, 11, 12, 13, 14]",,,
FALSE,MT44000,Mechatronics in MT,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60935,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,MT44006,Future Marine Propulsion Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60948,Yes,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44010,Non-metallic materials in Marine Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60949,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44021,Motions and Loading of Structures in Waves,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60946,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44025,Numerical Ship Hydrodynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60959,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44030,Torsion and Shear in Marine Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60944,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44035,Design of Complex Specials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60942,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44040,"Maritime Finance, Business and Law",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60943,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44045,Introduction to Ship and Offshore Hydromechanics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60947,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,MT44050,Fundamentals of Marine Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60945,Yes,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,MT44060,Advanced Course in Resistance and Propulsion,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60950,Yes,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44070,Shipping Management,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60951,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44085,Ultimate Strength of Marine Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60952,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44090,Fluid - Structure Interaction in Marine Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60958,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT44095,Design of Advanced Marine Vehicles,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60957,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,MT44100,Internal Combustion Engines A,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60857,No,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9]",,,
TRUE,MT44105,Internal Combustion Engines B,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60953,Yes,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9, 11, 13]",,,
FALSE,MT54000,Individual Research Assignment for MT,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60973,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,MT54010-20,MT Literature Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60971,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE44010,Introduction to Dredging Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61103,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,OE44030,Offshore Geotechnical Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61111,No,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9, 13]",,,
FALSE,OE44035,Dredging Pumps and Slurry Transport,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61115,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE44040,Dredging Processes I,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61112,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE44045,Dredging Processes II,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61113,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE44050,CFD for Dredging & Offshore Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61114,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,OE44076,Offshore Renewable Energy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61105,Yes,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9, 13]",,,
FALSE,OE44085,Fatigue Strength of Marine Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60954,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE44090,Introduction to Computational Dynamics of Offshore Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61127,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,OE44097,Offshore Support Structures,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63794,Yes,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9, 13, 14]",,,
TRUE,OE44100,Floating Structures & Offshore Moorings,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61107,No,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9, 13, 14]",,,
FALSE,OE44105,Marine Pipelines,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61118,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,OE44110,Subsea Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61120,No,MSc,"Mechanical, Maritime and Materials Engineering","[7, 9, 12, 14, 15]",,,
FALSE,OE44145,Research Exercise,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61106,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE54010-22,ODE Literature Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63076,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,OE54035,ODE Thesis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61124,No,MSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,RO47000,Vision and Reflection,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63238,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47001,Robot Dynamics & Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61235,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47002,Machine Learning for Robotics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61011,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47003,Robot Software Practicals,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60614,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47004,Machine Perception,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60845,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47005,Planning & Decision Making,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60846,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47006,Human Robot Interaction,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60819,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
TRUE,RO47007,Multidisciplinary Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61236,Yes,MSc,"Mechanical, Maritime and Materials Engineering","[4, 9, 11, 12]",,,
TRUE,RO47008,Robot & Society,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63239,Yes,MSc,"Mechanical, Maritime and Materials Engineering","[9, 16]",,,
FALSE,RO47013,Control in Human-Robot Interaction,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61238,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47014,Knowledge Representation & Symbolic Reasoning,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61240,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47015,Applied Experimental Methods,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60843,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47016,Human Factors of Automated Driving,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61239,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47017,Vehicle Dynamics and Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61012,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47018,Security and Privacy in Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61237,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO47019,Intelligent Control Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63791,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,RO57010-20,RO Literature Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61261,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC3011TN,Stochastic Signal Analysis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61802,No,MSc,"Werktuigbouwkunde, Maritieme Techniek & Technische Materiaalwetenschappen",[],,,
FALSE,SC42001,Control System Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60795,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42015,Control Theory,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60977,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42025,Filtering & Identification,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60913,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42030,Control for High Resolution Imaging,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60903,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42035,Integration Project Systems and Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62333,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42045,Control Systems Lab,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60838,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42056,Optimization for Systems and Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60826,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42061,Nonlinear Systems Theory,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60893,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42065,Adaptive Optics Design Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60902,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42075,Modeling and Control of Hybrid Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60987,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42095,Control Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60974,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42100,Networked and Distributed Control Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60988,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42110,Dynamic Programming and Stochastic Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60981,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42115,Internship,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60982,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42125,Model Predictive Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60990,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42130,Fault Diagnosis and Fault Tolerant Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60991,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42135,Spectral Analysis of Nonlinear Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60979,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42140,Signal Analysis & Learning for Two-Dimensional Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60980,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42145,Robust Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60892,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42150,Statistical Signal Processing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60975,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42155,Modelling of Dynamical Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60976,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC42160,Data Compression: Entropy and Sparsity Perspectives,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63793,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC52010,S&C Literature Research,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61015,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC52035,Integration Project S&C,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61013,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
FALSE,SC52055,Research Assignment,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61016,No,MSc,"Mechanical, Maritime and Materials Engineering",[],,,
