Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's
FALSE,TW3725TU,Final Minor Project-Part B,https://studiegids.tudelft.nl/courses/study-guide/educations/13691,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW3730TU,Numerical Methods for Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/13692,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW3740TU,Parallel Computing,https://studiegids.tudelft.nl/courses/study-guide/educations/13693,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TW3750TU,Numerical Methods for Stochastic Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/13694,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,TWN3002-24,Bachelor End Project,https://studiegids.tudelft.nl/courses/study-guide/educations/14346,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,UD1010,Meeting Skills,https://studiegids.tudelft.nl/courses/study-guide/educations/16334,No,BSc,University Corporate Office,[]
FALSE,UD1023,Rhetoric and Public Speaking,https://studiegids.tudelft.nl/courses/study-guide/educations/16335,No,BSc,University Corporate Office,[]
TRUE,UD1056,CERN,https://studiegids.tudelft.nl/courses/study-guide/educations/16337,Yes,BSc,University Corporate Office,"[4, 9, 17]"
FALSE,UD1080,The Laboratory of Science Fiction,https://studiegids.tudelft.nl/courses/study-guide/educations/16338,No,BSc,University Corporate Office,[]
TRUE,UD1082,Entrepreneurship for Global Challenges,https://studiegids.tudelft.nl/courses/study-guide/educations/16340,Yes,BSc,University Corporate Office,"[9, 17]"
TRUE,UD1113,Scientific Writing,https://studiegids.tudelft.nl/courses/study-guide/educations/16339,Yes,BSc,University Corporate Office,[4]
FALSE,UD2010,Technological Expertise in Public Debate,https://studiegids.tudelft.nl/courses/study-guide/educations/16346,No,MSc,University Corporate Office,[]
TRUE,UD2012,Business Leadership for Engineers,https://studiegids.tudelft.nl/courses/study-guide/educations/16347,Yes,MSc,University Corporate Office,[13]
FALSE,WB1135,Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19338,No,BSc,Mechanical Engineering,[]
FALSE,WB1530-14,Thermodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19339,No,BSc,Mechanical Engineering,[]
FALSE,WB1630-20,Statics,https://studiegids.tudelft.nl/courses/study-guide/educations/19340,No,BSc,Mechanical Engineering,[]
FALSE,WB1631-24,Mechanics of Materials,https://studiegids.tudelft.nl/courses/study-guide/educations/19341,No,BSc,Mechanical Engineering,[]
FALSE,WB1641,Design Engineering Project 1,https://studiegids.tudelft.nl/courses/study-guide/educations/19368,No,BSc,Mechanical Engineering,[]
FALSE,WB1642,Design Engineering Project 2,https://studiegids.tudelft.nl/courses/study-guide/educations/19369,No,BSc,Mechanical Engineering,[]
FALSE,WB1643A,Design Engineering Project 3A,https://studiegids.tudelft.nl/courses/study-guide/educations/19370,No,BSc,Mechanical Engineering,[]
TRUE,WB1643B,Design Engineering Project 3B,https://studiegids.tudelft.nl/courses/study-guide/educations/19371,Yes,BSc,Mechanical Engineering,"[4, 9, 16]"
FALSE,WB2232,Project Robotics,https://studiegids.tudelft.nl/courses/study-guide/educations/19378,No,BSc,Mechanical Engineering,[]
FALSE,WB2235,Signals and Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19374,No,BSc,Mechanical Engineering,[]
TRUE,WB2330,Materials Science,https://studiegids.tudelft.nl/courses/study-guide/educations/19375,Yes,BSc,Mechanical Engineering,"[12, 13]"
TRUE,WB2332,Project Materials Sciences,https://studiegids.tudelft.nl/courses/study-guide/educations/19379,Yes,BSc,Mechanical Engineering,"[9, 12, 13]"
FALSE,WB2542,Fluid Mechanics and Heat Transfer,https://studiegids.tudelft.nl/courses/study-guide/educations/19376,No,BSc,Mechanical Engineering,[]
TRUE,WB2543,Process Engineering and Thermodynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/19380,Yes,BSc,Mechanical Engineering,"[9, 12, 13]"
FALSE,WB2630,Advanced Mechanics,https://studiegids.tudelft.nl/courses/study-guide/educations/19353,No,BSc,Mechanical Engineering,[]
TRUE,WB2633,Advanced Engineering Design Project,https://studiegids.tudelft.nl/courses/study-guide/educations/19381,Yes,BSc,Mechanical Engineering,[9]
TRUE,WB3073,The Engineer in Society,https://studiegids.tudelft.nl/courses/study-guide/educations/19384,Yes,BSc,Mechanical Engineering,[16]
TRUE,WB3135,Integrated Mechanical Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19382,Yes,BSc,Mechanical Engineering,"[9, 13]"
FALSE,WB3240-24,Systems and Control Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19354,No,BSc,Mechanical Engineering,[]
TRUE,WB3575,"Energy Conversion: Devices, Systems and Efficiencies",https://studiegids.tudelft.nl/courses/study-guide/educations/19084,Yes,BSc,Mechanical Engineering,"[7, 9, 13]"
TRUE,WB3580,Energy Storage,https://studiegids.tudelft.nl/courses/study-guide/educations/19085,Yes,BSc,Mechanical Engineering,"[7, 9, 13]"
TRUE,WB3585,Assessment of Energy Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/19086,Yes,BSc,Mechanical Engineering,"[7, 9, 12, 13]"
TRUE,WB3595,Design Project Renewables Based Energy Conversion and Storage,https://studiegids.tudelft.nl/courses/study-guide/educations/19087,Yes,BSc,Mechanical Engineering,"[7, 9, 12, 13]"
FALSE,WB3700,Robotics Minor Project,https://studiegids.tudelft.nl/courses/study-guide/educations/19171,No,BSc,Mechanical Engineering,[]
FALSE,WB3706,High Fidelity Prototyping,https://studiegids.tudelft.nl/courses/study-guide/educations/22579,No,BSc,Mechanical Engineering,[]
FALSE,WB3707,Introduction to Robotics Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/22577,No,BSc,Mechanical Engineering,[]
FALSE,WB3708,"Sensing, Actuating, and Primitive Decision Making for Robotics",https://studiegids.tudelft.nl/courses/study-guide/educations/22601,No,BSc,Mechanical Engineering,[]
FALSE,WBMT1050-24,Mathematics 1,https://studiegids.tudelft.nl/courses/study-guide/educations/19336,No,BSc,Mechanical Engineering,[]
FALSE,WBMT1051,Mathematics 2,https://studiegids.tudelft.nl/courses/study-guide/educations/19337,No,BSc,Mechanical Engineering,[]
FALSE,WBMT2048,Mathematics 3,https://studiegids.tudelft.nl/courses/study-guide/educations/19348,No,BSc,Mechanical Engineering,[]
FALSE,WBMT2049,Mathematics 4,https://studiegids.tudelft.nl/courses/study-guide/educations/19349,No,BSc,Mechanical Engineering,[]
FALSE,WBMT3BEP,Bachelor End Project,https://studiegids.tudelft.nl/courses/study-guide/educations/21090,No,BSc,Mechanical Engineering,[]
FALSE,WI1402LR,Calculus II,https://studiegids.tudelft.nl/courses/study-guide/educations/2548,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI1403LR,Linear Algebra,https://studiegids.tudelft.nl/courses/study-guide/educations/2549,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI1421LR,Calculus I,https://studiegids.tudelft.nl/courses/study-guide/educations/2550,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI1807TH1-21,Linear Algebra 1,https://studiegids.tudelft.nl/courses/study-guide/educations/13638,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI1909TH,Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/13639,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI2032TH,Numerical Analysis + practicum,https://studiegids.tudelft.nl/courses/study-guide/educations/13640,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI2056LR,Systems Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/2554,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI2180LR-I,Differential equations,https://studiegids.tudelft.nl/courses/study-guide/educations/2556,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI2180LR-II,Probability and Statistics,https://studiegids.tudelft.nl/courses/study-guide/educations/2557,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI3150TU,Partial Differential Equations A,https://studiegids.tudelft.nl/courses/study-guide/educations/14347,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI3151TU,Partial Differential Equations B,https://studiegids.tudelft.nl/courses/study-guide/educations/14348,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI3405TU,Option Valuation Methods,https://studiegids.tudelft.nl/courses/study-guide/educations/13680,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI3411TU,Time Series,https://studiegids.tudelft.nl/courses/study-guide/educations/13681,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI3417TU,Introduction to Mathematical Finance,https://studiegids.tudelft.nl/courses/study-guide/educations/13682,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,WI3418TU,Principles of Asset Trading,https://studiegids.tudelft.nl/courses/study-guide/educations/13683,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",[8]
FALSE,WI3420TU,Clinic,https://studiegids.tudelft.nl/courses/study-guide/educations/13684,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,WI3421TU,Risk Management,https://studiegids.tudelft.nl/courses/study-guide/educations/13685,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",[8]
FALSE,WI3430TU,Current Issues in Finance,https://studiegids.tudelft.nl/courses/study-guide/educations/13686,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI3435TU,Data science for Finance,https://studiegids.tudelft.nl/courses/study-guide/educations/13687,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4006-SP,Special Functions and Representation Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/14679,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4011-17,Computational Fluid Dynamics,https://studiegids.tudelft.nl/courses/study-guide/educations/14615,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4014TU,Numerical Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/13641,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4019-SP,Non-linear Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/14611,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4019IFO,Nonlinear Dynamical Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/13642,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4046,Spectral Theory of Linear Operators,https://studiegids.tudelft.nl/courses/study-guide/educations/14680,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4049TU,Introduction to High Performance Computing,https://studiegids.tudelft.nl/courses/study-guide/educations/14616,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4050,Uncertainty and Sensitivity Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14657,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4052,Risk Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14630,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4062TU,"Transport, Routing and Scheduling",https://studiegids.tudelft.nl/courses/study-guide/educations/13643,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4079,Financial Mathematics,https://studiegids.tudelft.nl/courses/study-guide/educations/14626,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4138,Decision Theory/Expert Judgement,https://studiegids.tudelft.nl/courses/study-guide/educations/14658,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4154,Computational Finance,https://studiegids.tudelft.nl/courses/study-guide/educations/14627,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4156,Game Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/14631,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4201,Scientific Computing,https://studiegids.tudelft.nl/courses/study-guide/educations/14604,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4203,Applied Functional Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14664,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4204,Advanced Modelling,https://studiegids.tudelft.nl/courses/study-guide/educations/14612,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4205,Applied Finite Elements,https://studiegids.tudelft.nl/courses/study-guide/educations/14613,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4211,Advanced Topics in Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14683,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4212,Advanced Numerical Methods - Model Reduction of Dynamical Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/14617,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4224,Special Topics in Financial Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/14632,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4227-14,Discrete Optimisation,https://studiegids.tudelft.nl/courses/study-guide/educations/14605,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,WI4230,Time Series and Extreme Value Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/14633,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science","[13, 15]"
FALSE,WI4260TU,Scientific Programming for Engineers,https://studiegids.tudelft.nl/courses/study-guide/educations/13853,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4410,Advanced Discrete Optimisation,https://studiegids.tudelft.nl/courses/study-guide/educations/14642,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4425,Financial Markets Theory,https://studiegids.tudelft.nl/courses/study-guide/educations/14634,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4430,"Martingales, Brownian Motion",https://studiegids.tudelft.nl/courses/study-guide/educations/14606,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4450,Special Topics in Computational Science and Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/14620,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4455,Statistical Inference,https://studiegids.tudelft.nl/courses/study-guide/educations/14649,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4465,Advanced Topics in Probability,https://studiegids.tudelft.nl/courses/study-guide/educations/14653,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4475,Data Assimilation,https://studiegids.tudelft.nl/courses/study-guide/educations/14614,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4480,Internet Seminar on Evolution Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/14684,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4485,Harmonic Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14685,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,WI4505,Quantitative Risk Management,https://studiegids.tudelft.nl/courses/study-guide/educations/14635,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science",[8]
FALSE,WI4515,Relaxations and Heuristics,https://studiegids.tudelft.nl/courses/study-guide/educations/14643,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,WI4520,Nonlinear Analysis and Partial Differential Equations,https://studiegids.tudelft.nl/courses/study-guide/educations/14621,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
